avaliacao_media,categoria,cores_disponiveis,data_coleta,desconto_percentual,drop,em_estoque,genero,loja,marca,material_cabedal,modelo,peso,preco,preco_original,qtd_avaliacoes,tamanhos_disponiveis,tecnologia,tipo_fecho,tipo_sola,url_imagem,url_produto
4.2,Tênis para Academia,,2025-10-31,,,Verificar disponibilidade,Feminino,Amazon,It Shoes,Nylon,Tênis Feminino Esportivo Caminhada Academia Corrida,,198.99,37.15,301,,,Cadarço,PVC Microexpandido,https://m.media-amazon.com/images/I/61lqLEuC4hL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Feminino-Esportivo-Caminhada-Academia-Num%C3%A9rico/dp/B0CTTVYGFM/ref=sr_1_151_so_SHOES?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.ksVArSvFomuO3sRQQAR4qoh3zV2jLeHnOVspWcLJhTvQm2CxsejLHZGvzBbu0MKmdm_lDYASK3Hk9fV6jJsvhG6FIaYxRn6qlbXCxa_T4D7PyFmUKq5H3xK3yCTRcJL6Ms2ejcwfN05KYGFV-brtkGjYnI4m63dyMcPM9j3k7vL22ciME4ylio-cwCQZnyiC2JWmYTjxKO5AXkHoNDi1slU3Ex6dmlywAEtgWdWvFN7I45I6KKc40xNlM8yGPgB6oHFNb56euSkHIeEHQr4FPsNyf6H2aYrd5tBwTtU6-g0.-pri1kzoDk4Jc5GKNBLRv3dKa7WMG2kz0plLg-hjXPI&dib_tag=se&keywords=tenis+de+corrida&qid=1761925673&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-151&xpid=ERuU6uEzXaAxz
3.9,Corrida de Rua,,2025-10-31,,,Disponível,Masculino,Amazon,QueroShoes,Nylon,Kit 2 Tênis Masculino Corrida e Academia Esportivo Confortável,,149.9,37.15,110,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/61yyBqQB+PL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Masculino-Corrida-Academia-Esportivo-Confort%C3%A1vel/dp/B0BSDQJZH9/ref=is_sr_s_dp_4?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.ksVArSvFomuO3sRQQAR4qoh3zV2jLeHnOVspWcLJhTvQm2CxsejLHZGvzBbu0MKmdm_lDYASK3Hk9fV6jJsvhG6FIaYxRn6qlbXCxa_T4D7PyFmUKq5H3xK3yCTRcJL6Ms2ejcwfN05KYGFV-brtkGjYnI4m63dyMcPM9j3k7vL22ciME4ylio-cwCQZnyiC2JWmYTjxKO5AXkHoNDi1slU3Ex6dmlywAEtgWdWvFN7I45I6KKc40xNlM8yGPgB6oHFNb56euSkHIeEHQr4FPsNyf6H2aYrd5tBwTtU6-g0.-pri1kzoDk4Jc5GKNBLRv3dKa7WMG2kz0plLg-hjXPI&dib_tag=se&keywords=tenis+de+corrida&qid=1761925673&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-200&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&xpid=ERuU6uEzXaAxz
5.0,Corrida de Rua,,2025-10-31,,,Verificar disponibilidade,,Amazon,Olympikus,Têxtil,Tênis Olympikus Pride 4 37 Laranja,,371.88,,2,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/51UWHzBxMKL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Olympikus-Pride-37-Laranja/dp/B0F1NJGCQT/ref=sr_1_274_so_SHOES?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-274&xpid=ERuU6uEzXaAxz
4.7,Corrida de Rua,,2025-10-31,5.92,,Verificar disponibilidade,,Amazon,Olympikus,Malha,Tênis Olympikus Asfalto,,34.95,37.15,52,,,Cadarço,Acetato vinilo de etileno,https://m.media-amazon.com/images/I/61RumuFMe6L._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Olympikus-Asfalto-Masculino-Corrida/dp/B0CGKC2XF4/ref=sr_1_267_so_SHOES?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.4I-GuCzSc5xJGX7hj2hkhMg80-LghxaSxIJINCUBU9nw5NrP6tAVM14IgSwyUbZiGIfyjjl1sU05U38eXHZOet5yg4HOzV8C7ga7GecCUtEvLsknXaD3BAuO3ZBHz9g7uqADFqTniq8c6DGMIYQgkUNXiFiX538y9SqfwvG3_8Ts6qg37gREQ5IPuW0cUhOPvIFaFlc0nHSxt0zqQ9GXlUT3-jj8Ya9g-9x1-vZUVwKoNyxuxLjgMhCNdrTyv5WwnweWm1M-SeVOuz012iThQfGeNpXQrRIIQhtfywYm5y0.L8bNMlXa-IO-4X5Hol4hs6ZuXpp2oqN1k89ZY17MZus&dib_tag=se&keywords=tenis+de+corrida&qid=1761925736&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-267&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,,,Disponível,Feminino,Amazon,Mizuno,Malha,Tênis de Corrida Feminino Mizuno Wave Vitality 5,,279.99,37.15,,,Wave,Cadarço,Borracha,https://m.media-amazon.com/images/I/51fF8463vxL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Corrida-Feminino-Mizuno-Vitality/dp/B0D1KV2K2H/ref=sr_1_307?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-307&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
4.1,Corrida em Trilhas,,2025-10-31,,,Disponível,Masculino,Amazon,wanhee,Malha,wanhee Tênis de corrida masculino esportivo tênis de caminhada,,443.41,37.15,888,,,Cadarço,Poliuretano termoplástico,https://m.media-amazon.com/images/I/81xAWQ6LdeL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/wanhee-corrida-esportivo-masculino-amarelo/dp/B0FH9MHMVP/ref=is_sr_dp_n?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-306&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6&xpid=ERuU6uEzXaAxz
4.1,Corrida em Trilhas,,2025-10-31,,,Disponível,Masculino,Amazon,wanhee,Malha,wanhee Tênis de corrida masculino esportivo tênis de caminhada,,219.27,37.15,888,,,Cadarço,Poliuretano termoplástico,https://m.media-amazon.com/images/I/81bi9+cqiUL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/wanhee-corrida-esportivo-masculino-amarelo/dp/B0CP1TT5FT/ref=is_sr_s_dp_6?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-306&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6&xpid=ERuU6uEzXaAxz
4.1,Tênis Casuais,,2025-10-31,,,Disponível,Masculino,Amazon,wanhee,Malha,wanhee Tênis de corrida masculino esportivo tênis de caminhada,,486.56,37.15,888,,,Cadarço,Poliuretano termoplástico,https://m.media-amazon.com/images/I/811nTtlQKvL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/wanhee-corrida-esportivo-masculino-amarelo/dp/B0B3RNV4H2/ref=is_sr_dp_5?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-306&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6&xpid=ERuU6uEzXaAxz
4.1,,,2025-10-31,,,Disponível,Masculino,Amazon,wanhee,Malha,wanhee Tênis de corrida masculino esportivo tênis de caminhada,,487.53,37.15,888,,,Cadarço,Borracha,https://m.media-amazon.com/images/I/812NUDPv2LL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/wanhee-corrida-esportivo-masculino-amarelo/dp/B093BQGJFF/ref=is_sr_s_dp_4?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-306&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6&xpid=ERuU6uEzXaAxz
4.1,Corrida em Trilhas,,2025-10-31,,,Disponível,Masculino,Amazon,wanhee,Malha,wanhee Tênis de corrida masculino esportivo tênis de caminhada,,391.56,37.15,888,,,Cadarço,Poliuretano termoplástico,https://m.media-amazon.com/images/I/71fxKDTdodL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/wanhee-corrida-esportivo-masculino-amarelo/dp/B0BFCZXSHG/ref=is_sr_s_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-306&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6&xpid=ERuU6uEzXaAxz
4.1,Corrida em Trilhas,,2025-10-31,,,Disponível,Masculino,Amazon,wanhee,Malha,wanhee Tênis de corrida masculino esportivo tênis de caminhada,,219.27,,888,,,Cadarço,Poliuretano termoplástico,https://m.media-amazon.com/images/I/715n9JwybjL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/wanhee-corrida-esportivo-masculino-amarelo/dp/B0CP1TDQ2Q/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-306&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6&xpid=ERuU6uEzXaAxz
4.1,Corrida em Trilhas,,2025-10-31,,,Disponível,Masculino,Amazon,wanhee,Malha,wanhee Tênis de corrida masculino esportivo tênis de caminhada,,443.41,37.15,888,,,Cadarço,Poliuretano termoplástico,https://m.media-amazon.com/images/I/81xAWQ6LdeL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/wanhee-corrida-esportivo-masculino-amarelo/dp/B0FH9MHMVP/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-306&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6&xpid=ERuU6uEzXaAxz
4.1,Corrida em Trilhas,,2025-10-31,,,Disponível,Masculino,Amazon,wanhee,Malha,wanhee Tênis de corrida masculino esportivo tênis de caminhada,,443.41,37.15,888,,,Cadarço,Poliuretano termoplástico,https://m.media-amazon.com/images/I/81xAWQ6LdeL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/wanhee-corrida-esportivo-masculino-amarelo/dp/B0FH9MHMVP/ref=sr_1_306?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-306&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6&xpid=ERuU6uEzXaAxz
4.2,Corrida de Rua,,2025-10-31,,,Verificar disponibilidade,Feminino,Amazon,Adidas,Borracha,"Calçado para corrida Ozelle, Adidas, feminino",,528.66,37.15,607,,Cloudfoam,Cadarço,Borracha,https://m.media-amazon.com/images/I/71+x4MSYcPL._AC_SX395_SY395_QL70_ML2_.jpg,https://www.amazon.com.br/T%C3%AAnis-Adidas-Response-Runner-JR8058/dp/B09DXW42QF/ref=is_sr_s_dp_6?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-303&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,14.3,,Disponível,Feminino,Amazon,Genérico,Nylon,Tenis Esportivo Feminino Leve Academia Corrida Caminhada Conforto Total,,59.9014,69.9,,,,Cadarço,Borracha sintética,https://m.media-amazon.com/images/I/51djz39oHIL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Feminino-Academia-Caminhada-Conforto/dp/B0FJYLWGV4/ref=is_sr_s_dp_4?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-295&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,14.3,,Disponível,Feminino,Amazon,Genérico,Nylon,Tenis Esportivo Feminino Leve Academia Corrida Caminhada Conforto Total,,59.9014,69.9,,,,Cadarço,Borracha sintética,https://m.media-amazon.com/images/I/61m7B0EPkjL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Feminino-Academia-Caminhada-Conforto/dp/B0FJYJ7W5X/ref=is_sr_dp_3?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-295&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,14.3,,Disponível,Feminino,Amazon,Genérico,Nylon,Tenis Esportivo Feminino Leve Academia Corrida Caminhada Conforto Total,,59.9014,69.9,,,,Cadarço,Borracha sintética,https://m.media-amazon.com/images/I/61tGSb-UCFL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Feminino-Academia-Caminhada-Conforto/dp/B0FJYLWDN2/ref=is_sr_s_dp_2?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-295&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,14.3,,Disponível,Feminino,Amazon,Genérico,Nylon,Tenis Esportivo Feminino Leve Academia Corrida Caminhada Conforto Total,,59.9014,69.9,,,,Cadarço,Borracha sintética,https://m.media-amazon.com/images/I/51En9Q5RDUL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Feminino-Academia-Caminhada-Conforto/dp/B0FJYMT7D2/ref=is_sr_s_dp_1?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-295&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
,Corrida de Rua,,2025-10-31,14.3,,Disponível,Feminino,Amazon,Genérico,Nylon,Tenis Esportivo Feminino Leve Academia Corrida Caminhada Conforto Total,,59.9014,69.9,,,,Cadarço,Borracha sintética,https://m.media-amazon.com/images/I/51En9Q5RDUL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Esportivo-Feminino-Academia-Caminhada-Conforto/dp/B0FJYMT7D2/ref=sr_1_295?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-295&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&xpid=ERuU6uEzXaAxz
4.6,Tênis Casuais,,2025-10-31,,,Disponível,Feminino,Amazon,IRON TRAINING,Neoprene,Tênis Feminino Fitness Boot Training Brasil Academia Corrida Ginástica Aeróbico,,257.0,37.15,3,,Boost,Elástico,Borracha,https://m.media-amazon.com/images/I/71WzA4UUEfL._AC_SY395_SX395_QL70_ML2_.jpg,https://www.amazon.com.br/Feminino-Training-Academia-Gin%C3%A1stica-Cappuccino/dp/B0CYCSS7D6/ref=is_sr_s_dp_6?crid=DLJ5Z8MJX9ZM&dib=eyJ2IjoiMSJ9.kvXWErNzFhI_AilIpuWVUZdToJT9g_kz_btw0CYvnOZKkb1Up8uh5nCOElu5m6n_G1oEfhy-N7rI-_s40BbxX7VQpIyh5GYtwwFIaEtWCFY78KUpaPpYP6EmIu59hPfQaMpN2NqvlZnAfYgsYB1in_nt-EaOy70sXYQWxRvFI8vSqXhwjv37soPqEwBv1l0laQ4jV477xys7VqEZbmJLmjrVP1jcr7Mb8Mk8_FlJjnB2_HoTSBRuzaO0HxSjYHVRODKd1tJP2Pir7-Qk-Ex7tQ.C_twp1UNzDPwsrk3dcnDaF_8oTskJuLgbZvEEoYGV3k&dib_tag=se&keywords=tenis+de+corrida&qid=1761925771&sprefix=tenis+de+corrida%2Caps%2C739&sr=8-294&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&xpid=ERuU6uEzXaAxz
